t_solar,DNI,DHI,GHI,Tamb,albedo,wind
3370.5,902,122,914,34,0.185,1.2
3371.5,920,128,1004,35,0.185,0.8
3372.5,927,128,1031,37,0.185,0.5
3373.5,921,125,994,38,0.185,0.5
3374.5,914,111,898,38,0.185,0.5
3375.5,876,103,745,38,0.185,0.7
3376.5,811,91,551,37,0.185,0.9
3377.5,707,71,337,35,0.185,1.3
3378.5,471,45,127,31,0.185,1.7
3379.5,0,0,0,28,0.185,2.6
3380.5,0,0,0,28,0.185,2.9
3381.5,0,0,0,27,0.185,2
3382.5,0,0,0,26,0.185,1.1
3383.5,0,0,0,24,0.185,0.4
3384.5,0,0,0,22,0.185,0.3
3385.5,0,0,0,21,0.185,0.7
3386.5,0,0,0,20,0.185,1
3387.5,0,0,0,20,0.185,1
3388.5,0,0,0,19,0.185,0.9
3389.5,0,0,0,20,0.185,1
3390.5,530,53,165,23,0.185,1.5
3391.5,741,76,382,27,0.185,1.7
3392.5,848,90,599,32,0.185,1.5
3393.5,907,101,789,35,0.185,1.4
3394.5,940,108,935,37,0.185,1.2
3395.5,955,113,1024,38,0.185,1
3396.5,960,115,1051,39,0.185,0.9
3397.5,954,113,1013,40,0.185,1.1
3398.5,939,106,914,40,0.185,1.4
3399.5,904,98,761,39,0.185,1.7
3400.5,842,87,566,38,0.185,1.9
3401.5,741,69,349,36,0.185,1.5
3402.5,507,44,133,33,0.185,0.8
3403.5,0,0,0,30,0.185,0.6
3404.5,0,0,0,30,0.185,0.6
3405.5,0,0,0,29,0.185,0.8
3406.5,0,0,0,27,0.185,1
3407.5,0,0,0,25,0.185,1.2
3408.5,0,0,0,24,0.185,1.3
3409.5,0,0,0,23,0.185,1.4
3410.5,0,0,0,22,0.185,1.3
3411.5,0,0,0,21,0.185,1.2
3412.5,0,0,0,20,0.185,1.1
3413.5,0,0,0,21,0.185,1
3414.5,559,50,169,24,0.185,1.4
3415.5,762,73,388,28,0.185,1.8
3416.5,861,88,605,33,0.185,1.7
3417.5,918,98,795,37,0.185,1.5
3418.5,951,104,941,39,0.185,1.1
3419.5,972,105,1033,40,0.185,1
3420.5,977,107,1060,41,0.185,1.3
3421.5,971,106,1022,42,0.185,1.7
3422.5,954,101,923,42,0.185,1.9
3423.5,919,94,769,41,0.185,2
3424.5,860,83,573,40,0.185,2.1
3425.5,752,68,354,38,0.185,1.8
3426.5,524,44,137,33,0.185,1.7
3427.5,0,0,0,30,0.185,2.1
3428.5,0,0,0,29,0.185,2.1
3429.5,0,0,0,28,0.185,1.5
3430.5,0,0,0,27,0.185,1.2
3431.5,0,0,0,26,0.185,1.3
3432.5,0,0,0,25,0.185,1.6
3433.5,0,0,0,25,0.185,1.8
3434.5,0,0,0,24,0.185,1.8
3435.5,0,0,0,23,0.185,1.7
3436.5,0,0,0,22,0.185,1.5
3437.5,0,0,0,23,0.185,1.3
3438.5,534,53,167,26,0.185,1.4
3439.5,737,78,384,30,0.185,1.3
3440.5,850,91,602,33,0.185,0.7
3441.5,907,102,791,36,0.185,0.4
3442.5,941,109,938,39,0.185,0.8
3443.5,954,117,1027,40,0.185,1.7
3444.5,958,120,1055,41,0.185,2.5
3445.5,950,119,1017,42,0.185,3.1
3446.5,937,109,918,42,0.185,3.5
3447.5,899,101,763,41,0.185,3.6
3448.5,833,91,566,40,0.185,3.4
3449.5,721,73,348,38,0.186,2.7
3450.5,473,48,133,34,0.186,1.8
3451.5,0,0,0,31,0.186,1.3
3452.5,0,0,0,29,0.186,1.1
3453.5,0,0,0,27,0.186,0.8
3454.5,0,0,0,26,0.186,0.5
3455.5,0,0,0,25,0.186,0.4
3456.5,0,0,0,25,0.186,0.4
3457.5,0,0,0,24,0.186,0.6
3458.5,0,0,0,24,0.186,0.7
3459.5,0,0,0,25,0.186,0.8
3460.5,0,0,0,25,0.186,0.8
3461.5,0,0,0,25,0.186,1
3462.5,476,60,162,28,0.186,1.5
3463.5,696,87,377,32,0.186,1.5
3464.5,819,100,594,35,0.186,1.2
3465.5,883,111,783,37,0.186,1.7
3466.5,920,119,929,39,0.186,2.4
3467.5,939,123,1020,40,0.186,2.9
3468.5,945,125,1049,41,0.186,3.5
3469.5,940,123,1012,41,0.186,4.2
3470.5,927,114,915,41,0.186,4.9
3471.5,889,106,762,40,0.186,5.4
3472.5,821,95,566,39,0.186,5.8
3473.5,706,77,348,38,0.186,5.7
3474.5,457,51,134,34,0.186,5
3475.5,0,0,0,31,0.186,3.9
3476.5,0,0,0,29,0.186,3
3477.5,0,0,0,27,0.186,2
3478.5,0,0,0,26,0.186,1.1
3479.5,0,0,0,25,0.186,0.8
3480.5,0,0,0,25,0.186,0.7
3481.5,0,0,0,25,0.186,0.7
3482.5,0,0,0,26,0.186,0.6
3483.5,0,0,0,25,0.186,0.6
3484.5,0,0,0,25,0.186,0.6
3485.5,0,0,0,25,0.186,0.8
3486.5,482,60,164,28,0.186,0.9
3487.5,77,169,201,32,0.186,0.9
3488.5,815,102,593,35,0.186,1.4
3489.5,879,113,782,37,0.186,1.9
3490.5,912,122,927,38,0.186,2.3
3491.5,717,261,946,38,0.186,2.9
3492.5,665,306,956,38,0.186,3.5
3493.5,686,292,942,38,0.186,4.2
3494.5,744,207,851,39,0.186,4.9
3495.5,880,107,756,39,0.186,5.5
3496.5,810,96,561,38,0.186,5.8
3497.5,442,119,289,37,0.186,5.8
3498.5,406,49,123,33,0.186,4.8
3499.5,0,0,0,30,0.186,3
3500.5,0,0,0,28,0.186,1.4
3501.5,0,0,0,27,0.186,0.7
3502.5,0,0,0,26,0.186,0.8
3503.5,0,0,0,25,0.186,1.2
3504.5,0,0,0,24,0.186,1.3
3505.5,0,0,0,23,0.186,1.1
3506.5,0,0,0,23,0.186,0.8
3507.5,0,0,0,23,0.186,0.4
3508.5,0,0,0,24,0.186,0.2
3509.5,0,0,0,25,0.186,0.3
3510.5,509,50,161,27,0.186,0.5
3511.5,638,88,354,29,0.186,0.7
3512.5,305,254,438,32,0.186,1.2
3513.5,513,271,662,34,0.186,1.5
3514.5,499,355,795,35,0.186,1.3
3515.5,551,382,910,37,0.186,0.9
3516.5,695,304,984,38,0.186,0.3
3517.5,723,270,955,39,0.186,0.2
3518.5,248,424,639,39,0.186,0.3
3519.5,19,261,275,38,0.186,0.2
3520.5,106,254,316,36,0.186,0.2
3521.5,86,155,189,33,0.186,0.4
3522.5,0,11,11,29,0.186,0.6
3523.5,0,0,0,27,0.186,0.8
3524.5,0,0,0,25,0.186,1.4
3525.5,0,0,0,24,0.186,1.9
3526.5,0,0,0,23,0.186,2.5
3527.5,0,0,0,22,0.186,3.1
3528.5,0,0,0,22,0.186,2.8
3529.5,0,0,0,21,0.186,2.2
3530.5,0,0,0,19,0.186,1.9
3531.5,0,0,0,18,0.186,1.7
3532.5,0,0,0,18,0.186,1.5
3533.5,0,0,0,19,0.186,1.7
3534.5,436,69,164,21,0.186,2.5
3535.5,663,101,379,23,0.186,3
3536.5,794,116,596,26,0.186,2.7
3537.5,869,125,787,28,0.186,2.3
3538.5,911,130,935,30,0.186,2
3539.5,940,128,1027,32,0.186,1.9
3540.5,944,129,1054,33,0.186,2.1
3541.5,936,127,1014,34,0.186,2.3
3542.5,921,116,914,34,0.186,2.5
3543.5,876,109,757,34,0.186,2.7
3544.5,805,97,562,33,0.186,2.8
3545.5,697,77,348,32,0.186,2.8
3546.5,463,50,137,29,0.186,2.2
3547.5,0,0,0,26,0.186,1.7
3548.5,0,0,0,24,0.186,1.6
3549.5,0,0,0,23,0.186,1.5
3550.5,0,0,0,21,0.186,1.4
3551.5,0,0,0,21,0.186,1.2
3552.5,0,0,0,21,0.186,1.1
3553.5,0,0,0,20,0.186,1
3554.5,0,0,0,19,0.186,1
3555.5,0,0,0,18,0.186,0.9
3556.5,0,0,0,17,0.186,0.8
3557.5,22,8,9,18,0.186,0.9
3558.5,465,61,164,21,0.186,1.2
3559.5,677,91,375,24,0.186,1.5
3560.5,789,109,587,27,0.186,1.1
3561.5,850,124,772,30,0.186,0.6
3562.5,884,134,916,32,0.186,1
3563.5,911,135,1007,34,0.186,1.5
3564.5,917,136,1035,35,0.186,1.7
3565.5,909,134,997,36,0.186,1.8
3566.5,887,129,899,36,0.186,1.8
3567.5,843,121,747,36,0.186,1.8
3568.5,485,192,473,35,0.186,1.8
3569.5,515,107,307,34,0.186,1.7
3570.5,288,65,119,31,0.186,1.4
3571.5,0,0,0,28,0.186,1.8
3572.5,0,0,0,27,0.186,2.9
3573.5,0,0,0,26,0.186,3.1
3574.5,0,0,0,26,0.186,2.3
3575.5,0,0,0,25,0.186,1.4
3576.5,0,0,0,24,0.186,1
3577.5,0,0,0,24,0.186,0.8
3578.5,0,0,0,23,0.186,0.8
3579.5,0,0,0,22,0.186,0.9
3580.5,0,0,0,21,0.186,1.1
3581.5,28,9,9,22,0.186,1.8
3582.5,460,63,164,24,0.186,2.4
3583.5,670,92,374,28,0.186,2.3
3584.5,791,108,587,31,0.186,2.3
3585.5,853,121,773,34,0.186,2.4
3586.5,888,131,916,37,0.186,2.5
3587.5,910,134,1006,39,0.186,2.8
3588.5,915,136,1033,40,0.186,3.1
3589.5,907,135,996,41,0.186,3.3
3590.5,887,128,899,41,0.186,3.4
3591.5,843,121,747,40,0.186,3.3
3592.5,769,109,555,39,0.186,3.2
3593.5,654,87,343,38,0.186,2.8
3594.5,411,57,135,34,0.186,2.2
3595.5,0,0,0,31,0.186,2.2
3596.5,0,0,0,29,0.186,2.6
3597.5,0,0,0,28,0.186,2.2
3598.5,0,0,0,27,0.186,1.6
3599.5,0,0,0,25,0.186,1.2
3600.5,0,0,0,25,0.186,0.8
3601.5,0,0,0,24,0.186,0.4
3602.5,0,0,0,23,0.186,0.3
3603.5,0,0,0,22,0.186,0.7
3604.5,0,0,0,21,0.186,1.1
3605.5,33,9,10,22,0.186,1.3
3606.5,474,61,166,26,0.186,1.9
3607.5,683,89,377,29,0.186,2
3608.5,798,105,589,32,0.186,1.6
3609.5,862,117,776,35,0.186,1.4
3610.5,901,124,921,38,0.186,1.6
3611.5,929,123,1013,40,0.186,2
3612.5,937,124,1043,41,0.186,2.5
3613.5,933,121,1008,42,0.186,3.2
3614.5,920,113,914,42,0.186,4
3615.5,883,106,763,42,0.186,4.6
3616.5,816,96,570,41,0.186,5
3617.5,693,81,353,36,0.187,1.8
3618.5,459,54,142,32,0.187,1.5
3619.5,0,0,0,29,0.187,1.8
3620.5,0,0,0,27,0.187,2.6
3621.5,0,0,0,27,0.187,2.8
3622.5,0,0,0,26,0.187,2
3623.5,0,0,0,26,0.187,1.1
3624.5,0,0,0,25,0.187,0.4
3625.5,0,0,0,24,0.187,0.3
3626.5,0,0,0,23,0.187,0.5
3627.5,0,0,0,22,0.187,0.6
3628.5,0,0,0,21,0.187,0.5
3629.5,44,10,11,22,0.187,0.6
3630.5,513,57,171,26,0.187,0.9
3631.5,722,80,385,30,0.187,1
3632.5,828,95,598,33,0.187,1
3633.5,887,106,784,36,0.187,0.8
3634.5,921,113,928,38,0.187,0.7
3635.5,940,117,1017,40,0.187,1
3636.5,942,121,1045,41,0.187,1.4
3637.5,498,406,879,41,0.187,1.7
3638.5,897,126,907,40,0.187,2
3639.5,860,116,757,40,0.187,2.2
3640.5,796,102,566,39,0.187,2.3
3641.5,679,85,353,37,0.188,2.2
3642.5,450,55,143,34,0.188,1.9
3643.5,0,0,0,31,0.188,2.3
3644.5,0,0,0,29,0.188,3.3
3645.5,0,0,0,28,0.188,3.3
3646.5,0,0,0,27,0.188,2.4
3647.5,0,0,0,27,0.188,1.6
3648.5,0,0,0,27,0.188,1.2
3649.5,0,0,0,26,0.188,1
3650.5,0,0,0,26,0.188,0.8
3651.5,0,0,0,25,0.188,0.9
3652.5,0,0,0,25,0.188,1.1
3653.5,30,8,9,25,0.188,1.9
3654.5,434,66,162,28,0.188,2.6
3655.5,646,98,371,31,0.188,2.7
3656.5,760,119,581,34,0.188,2.8
3657.5,827,134,766,36,0.188,3
3658.5,868,142,911,38,0.188,3.2
3659.5,857,170,991,40,0.188,3.6
3660.5,868,169,1021,41,0.188,4
3661.5,867,163,988,41,0.188,4.6
3662.5,876,137,900,42,0.188,5.2
3663.5,836,127,751,41,0.188,5.7
3664.5,769,112,562,40,0.188,5.9
3665.5,654,91,350,39,0.188,5.8
3666.5,429,58,142,35,0.188,4.8
3667.5,0,0,0,32,0.188,3.5
3668.5,0,0,0,30,0.188,2.2
3669.5,0,0,0,28,0.188,1.1
3670.5,0,0,0,26,0.188,0.7
3671.5,0,0,0,25,0.188,0.8
3672.5,0,0,0,25,0.188,0.9
3673.5,0,0,0,25,0.188,0.8
3674.5,0,0,0,23,0.188,0.5
3675.5,0,0,0,21,0.188,0.3
3676.5,0,0,0,21,0.188,0.3
3677.5,76,10,12,23,0.188,0.8
3678.5,535,56,175,26,0.188,1.1
3679.5,733,80,390,29,0.188,1.1
3680.5,835,96,603,32,0.188,1.4
3681.5,894,106,790,34,0.188,1.9
3682.5,929,113,935,36,0.188,2.2
3683.5,948,117,1026,38,0.188,2.5
3684.5,950,120,1053,39,0.188,2.8
3685.5,941,121,1017,40,0.188,3.2
3686.5,920,117,919,40,0.188,3.6
3687.5,879,111,767,39,0.188,4.1
3688.5,809,101,575,38,0.188,4.5
3689.5,689,85,359,37,0.188,4.8
3690.5,456,57,147,33,0.188,4.6
3691.5,0,0,0,30,0.188,3.7
3692.5,0,0,0,28,0.188,2.5
3693.5,0,0,0,27,0.188,1.2
3694.5,0,0,0,25,0.188,0.7
3695.5,0,0,0,24,0.188,0.6
3696.5,0,0,0,23,0.188,0.6
3697.5,0,0,0,23,0.188,0.6
3698.5,0,0,0,24,0.188,0.4
3699.5,0,0,0,24,0.188,0.2
3700.5,0,0,0,23,0.188,0.2
3701.5,0,12,12,24,0.188,0.2
3702.5,516,56,171,27,0.188,0.5
3703.5,712,80,381,30,0.188,0.8
3704.5,816,96,592,33,0.188,0.9
3705.5,878,106,778,35,0.188,0.9
3706.5,916,113,924,36,0.188,1.1
3707.5,939,115,1016,38,0.188,1.4
3708.5,940,122,1045,39,0.188,1.6
3709.5,929,125,1010,39,0.188,1.7
3710.5,885,135,908,40,0.188,1.7
3711.5,835,131,756,39,0.188,1.7
3712.5,755,121,563,38,0.188,1.8
3713.5,618,102,348,37,0.188,1.6
3714.5,368,66,139,33,0.188,1
3715.5,0,0,0,30,0.188,0.7
3716.5,0,0,0,28,0.188,1
3717.5,0,0,0,27,0.188,1.5
3718.5,0,0,0,26,0.188,1.8
3719.5,0,0,0,25,0.188,1.7
3720.5,0,0,0,24,0.188,1.4
3721.5,0,0,0,23,0.188,1.2
3722.5,0,0,0,23,0.188,1.1
3723.5,0,0,0,22,0.188,1
3724.5,0,0,0,21,0.188,0.9
3725.5,18,8,9,22,0.188,0.9
3726.5,395,73,161,25,0.188,1.2
3727.5,617,110,371,28,0.188,1.6
3728.5,739,133,582,32,0.188,1.9
3729.5,812,148,770,35,0.188,1.6
3730.5,859,157,917,36,0.188,0.9
3731.5,939,125,1026,38,0.188,0.4
3732.5,948,125,1057,39,0.188,0.6
3733.5,945,122,1023,39,0.188,0.8
3734.5,926,117,926,39,0.188,0.9
3735.5,889,109,774,39,0.188,1
3736.5,824,97,581,38,0.188,1.1
3737.5,709,81,365,37,0.188,0.9
3738.5,484,54,152,33,0.188,0.7
3739.5,0,0,0,30,0.188,0.9
3740.5,0,0,0,29,0.188,1.1
3741.5,0,0,0,28,0.188,1.2
3742.5,0,0,0,27,0.188,1.4
3743.5,0,0,0,27,0.188,1.5
3744.5,0,0,0,26,0.188,1.5
3745.5,0,0,0,26,0.188,1.7
3746.5,0,0,0,25,0.188,1.8
3747.5,0,0,0,24,0.188,1.8
3748.5,0,0,0,23,0.188,1.7
3749.5,54,10,12,24,0.188,1.6
3750.5,506,58,172,26,0.188,1.7
3751.5,706,84,383,30,0.188,1.9
3752.5,809,102,594,33,0.188,1.9
3753.5,869,114,779,36,0.188,1.5
3754.5,905,123,923,38,0.188,0.9
3755.5,931,122,1016,40,0.188,0.6
3756.5,935,125,1044,41,0.188,0.9
3757.5,928,124,1009,41,0.188,1.4
3758.5,855,151,899,42,0.188,1.9
3759.5,810,142,749,41,0.188,2.2
3760.5,727,130,558,40,0.188,2.4
3761.5,579,111,344,39,0.188,2
3762.5,317,72,137,35,0.188,1.2
3763.5,0,0,0,32,0.188,1.1
3764.5,0,0,0,30,0.188,1.5
3765.5,0,0,0,29,0.188,1.5
3766.5,0,0,0,28,0.188,1.2
3767.5,0,0,0,28,0.188,1
3768.5,0,0,0,28,0.188,1.1
3769.5,0,0,0,27,0.188,1.2
3770.5,0,0,0,25,0.188,1.1
3771.5,0,0,0,23,0.188,0.9
3772.5,0,0,0,22,0.188,0.7
3773.5,17,9,9,24,0.188,0.7
3774.5,382,74,160,27,0.188,0.8
3775.5,605,110,366,31,0.188,1.1
3776.5,729,132,575,34,0.188,1.1
3777.5,801,147,760,37,0.188,0.7
3778.5,845,156,904,39,0.188,0.7
3779.5,892,146,1002,41,0.188,1.2
3780.5,902,145,1032,42,0.188,1.9
3781.5,900,140,1000,43,0.188,2.5
3782.5,893,127,908,43,0.188,3.2
3783.5,861,115,762,43,0.188,3.7
3784.5,801,101,574,42,0.188,4
3785.5,688,84,361,41,0.188,4.1
3786.5,459,57,151,37,0.188,3.7
3787.5,0,0,0,33,0.188,3.5
